username,avatar_url,content,likes,timestamp,parent_comment,video_url
@huy.p.zai98,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/671d3eb6fac1abe42ddacd59dda212e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1baec4f8&x-expires=1753606800&x-signature=dMo%2BdwU6wqnredvSyd7s8Ac%2BvCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Bạn có biết rằng các cầu thủ dưới đây
Erling Haaland, Lionel Messi, Cristiano Ronaldo, Neymar Jr, Kylian Mbappé, Kevin De Bruyne, Mohamed Salah, Jude Bellingham, Vinícius Jr, Robert Lewandowski, Harry Kane, Luka Modrić, Karim Benzema, Rodri, Bernardo Silva, Bruno Fernandes, Casemiro, Frenkie de Jong, Pedri, Gavi, Phil Foden, Jack Grealish, Heung-min Son, Rafael Leão, Marcus Rashford, Bukayo Saka, Martin Ødegaard, Declan Rice, Jamal Musiala, Joshua Kimmich, Leon Goretzka, Ilkay Gündogan, Thomas Müller, Manuel Neuer, Marc-André ter Stegen, Thibaut Courtois, Alisson Becker, Ederson Moraes, Keylor Navas, Jan Oblak, Rúben Dias, Virgil van Dijk, Lisandro Martínez, Raphaël Varane, William Saliba, Dayot Upamecano, Achraf Hakimi, Joao Cancelo, Theo Hernández, Alphonso Davies, Trent Alexander-Arnold, Andrew Robertson, Reece James, Ben Chilwell, Sergio Ramos, Gerard Piqué, Dani Alves, Cafu, Roberto Carlos, Paolo Maldini, Franco Baresi, Fabio Cannavaro, Carles Puyol, Ronaldinho, Zinedine Zidane, Ronaldo Nazário, Diego Maradona, Pelé, Johan Cruyff, George Best, Thierry Henry, Dennis Bergkamp, Frank Lampard, Steven Gerrard, Wayne Rooney, David Beckham, Andrea Pirlo, Xavi, Andrés Iniesta, Clarence Seedorf, Kaka, Rivaldo, Didier Drogba, Samuel Eto'o, Fernando Torres, Miroslav Klose, Bastian Schweinsteiger, Mesut Özil, Ángel Di María, Gonzalo Higuaín, Paulo Dybala, Lautaro Martínez, Emiliano Martínez, Hugo Lloris, Olivier Giroud, Antoine Griezmann, Eden Hazard, Wesley Sneijder, Arjen Robben, Zlatan Ibrahimović
đều chơi bóng đá",1047.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@bruhbruhenen,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a1493b49027097eee1a0426641f26b2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02cd536e&x-expires=1753606800&x-signature=z1bGtAbXSsERTt2dRZSWfVHTSEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"cố gắng thì có thể sẽ thắng, nhưng bỏ cuộc thì chắc chắn thua rồi !",5502.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@van1607_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e9e866a6697dba523b47d854c609820~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=139ad448&x-expires=1753606800&x-signature=g4tqerwlTEY0BsIR28HLoOOX3Pw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Bt phân bt thận đó🥰,3726.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@lifeiselyheh,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/19a6e354c41a5011ebdfa2152aef9af4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb566fe6&x-expires=1753606800&x-signature=wMHm4ISoIYWXqKOaFrqORlGOY0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"@cún🎀:Bạn có biết rằng các cầu thủ dưới đây
Erling Haaland, Lionel Messi, Cristiano Ronaldo, Neymar Jr, Kylian Mbappé, Kevin De Bruyne, Mohamed Salah, Jude Bellingham, Vinícius Jr, Robert Lewandowski, Harry Kane, Luka Modrić, Karim Benzema, Rodri, Bernardo Silva, Bruno Fernandes, Casemiro, Frenkie de Jong, Pedri, Gavi, Phil Foden, Jack Grealish, Heung-min Son, Rafael Leão, Marcus Rashford, Bukayo Saka, Martin Ødegaard, Declan Rice, Jamal Musiala, Joshua Kimmich, Leon Goretzka, Ilkay Gündogan, Thomas Müller, Manuel Neuer, Marc-André ter Stegen, Thibaut Courtois, Alisson Becker, Ederson Moraes, Keylor Navas, Jan Oblak, Rúben Dias, Virgil van Dijk, Lisandro Martínez, Raphaël Varane, William Saliba, Dayot Upamecano, Achraf Hakimi, Joao Cancelo, Theo Hernández, Alphonso Davies, Trent Alexander-Arnold, Andrew Robertson, Reece James, Ben Chilwell, Sergio Ramos, Gerard Piqué, Dani Alves, Cafu, Roberto Carlos, Paolo Maldini, Franco Baresi, Fabio Cannavaro, Carles Puyol, Ronaldinho, Zinedine Zidane, Ronaldo Nazário, Diego Maradona, Pelé, Johan Cruyff, George Best, Thierry Henry, Dennis Bergkamp, Frank Lampard, Steven Gerrard, Wayne Rooney, David Beckham, Andrea Pirlo, Xavi, Andrés Iniesta, Clarence Seedorf, Kaka, Rivaldo, Didier Drogba, Samuel Eto'o, Fernando Torres, Miroslav Klose, Bastian Schweinsteiger, Mesut Özil, Ángel Di María, Gonzalo Higuaín, Paulo Dybala, Lautaro Martínez, Emiliano Martínez, Hugo Lloris, Olivier Giroud, Antoine Griezmann, Eden Hazard, Wesley Sneijder, Arjen Robben, Zlatan Ibrahimović
đều chơi bóng đá",11.0,,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@sa.t.mua.ti.hay.v,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97693f081d57e6a59610ed6a940a1f6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d6e3c8a&x-expires=1753606800&x-signature=29nZ9pIVMzwUD0yQT4lbjn6EdAE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶d 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱,11.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@beenkiaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6beaf0fa560c464b0fbbe9b20fd331de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf24dbbf&x-expires=1753606800&x-signature=wksvXiBCie2710XmiLdA3wq8NDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Hậu quả của việc chơi game nạp tiền.. giờ bay nick chơi lại từ đầu lòi trình ngay,113.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@siubucac,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41fa821266ac68f4df178fa018d1c68c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3ff616b3&x-expires=1753606800&x-signature=m8KmEifz2GxnCX4NpgGua%2BFTjgk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Cả vn cx có cầu thủ nhập tịch mà còn nói nữa,80.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@binbin41905,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/06f84ee60345b8ebffd388d6f94ad835~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c46772eb&x-expires=1753606800&x-signature=0EyDAWUtNgwjzdrGemn2cP%2BNuDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Đội tuyển quốc gia toàn châu âu🤣🤣🤣,708.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@v_hiu207,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f6fa7668c069eb13cce900cf5bb3c71e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f61b5288&x-expires=1753606800&x-signature=v3iP5RbckGVKq40Y80qGC%2FxP12E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Bạn có biết số cầu thủ này Cristiano Ronaldo, Lionel Messi*, Kylian Mbappé, Erling Haaland, Kevin De Bruyne, Luka Modrić, Toni Kroos, Thomas Müller, Manuel Neuer, Robert Lewandowski, Karim Benzema, Antoine Griezmann, Harry Kane, Jude Bellingham, Jack Grealish, Phil Foden, Bukayo Saka, Declan Rice, Kai Havertz, Jamal Musiala, Ilkay Gündoğan, Joshua Kimmich, Serge Gnabry, Florian Wirtz, Leroy Sané, Pedri, Gavi, Ferran Torres, Dani Olmo, Álvaro Morata, Pau Torres, Aymeric Laporte, Rodri, Unai Simón, Nico Williams, Mikel Oyarzabal, Martin Ødegaard, Alexander Sørloth, Andreas Christensen, Simon Kjær, Rasmus Højlund, Pierre-Emile Højbjerg, Kasper Schmeichel, Christian Eriksen, Joško Gvardiol, Dominik Livaković, Marcelo Brozović, Ivan Perišić, Andrej Kramarić, Dejan Lovren, Luka Jović, Aleksandar Mitrović, Dušan Tadić, Dušan Vlahović, Sergej Milinković-Savić, Nemanja Gudelj, Caglar Söyüncü, Hakan Çalhanoğlu, Merih Demiral, Arda Güler, Ozan Kabak, Guglielmo Vicario, Gianluigi Donnarumma, Federico Chiesa, Nicolò Barella, Manuel Locatelli, Sandro Tonali, Alessandro Bastoni, Giorgio Scalvini, Leonardo Spinazzola, Matteo Darmian, Davide Frattesi, Andrea Cambiaso, Raphaël Varane, Jules Koundé, Ibrahima Konaté, Dayot Upamecano, Eduardo Camavinga, Aurélien Tchouaméni, Adrien Rabiot, Mike Maignan, William Saliba, Benjamin Pavard, Lucas Hernández, Théo Hernández, Olivier Giroud, Hugo Lloris, Memphis Depay, Cody Gakpo, Xavi Simons, Matthijs de Ligt, Virgil van Dijk, Frenkie de Jong, Steven Bergwijn, Donyell Malen, Daley Blind, Thibaut Courtois, Kevin De Bruyne, Romelu Lukaku, Youri Tielemans, Leandro Trossard, Yannick Carrasco, Timothy Castagne, Jan Vertonghen, Toby Alderweireld, Eden Hazard, Dries Mertens, Axel Witsel, Pavel Nedvěd, Tomáš Rosický, Patrik Schick, Vladimír Coufal, Lukáš Provod, Milan Škriniar, Stanislav Lobotka, Marek Hamšík, Martin Škrtel, Andriy Shevchenko, Oleksandr Zinchenko, Mykhailo Mudryk, Artem Dovbyk, Ruslan Malinovskyi, Anatoliy Trubin, Igor Akinfeev, Andrey Arshavin, Roman Zobnin, Aleksei Miranchuk, Aleksandr Golovin, Gylfi Sigurðsson, Ragnar Sigurðsson, Eidur Guðjohnsen, Alexander Isak, Victor Lindelöf, Emil Forsberg, Dejan Kulusevski, Jesper Karlsson,",11.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@hoasivebandochauau,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c51e7f00bf622c5225b2b6348c77291~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3ee38827&x-expires=1753606800&x-signature=3NJheLbh%2FVfMWrL7MuHlIDtXz4M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đội toàn nc ngoài thì quốc gia cái giề🤣🤣,81.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@cunsne714,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c6bde48edf95b2c990dcb01594ab66f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d04e35d&x-expires=1753606800&x-signature=ld0C6%2FT63C3WfHYslNW0zI6Adrs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Bạn có biết rằng các cầu thủ dưới đây
Erling Haaland, Lionel Messi, Cristiano Ronaldo, Neymar Jr, Kylian Mbappé, Kevin De Bruyne, Mohamed Salah, Jude Bellingham, Vinícius Jr, Robert Lewandowski, Harry Kane, Luka Modrić, Karim Benzema, Rodri, Bernardo Silva, Bruno Fernandes, Casemiro, Frenkie de Jong, Pedri, Gavi, Phil Foden, Jack Grealish, Heung-min Son, Rafael Leão, Marcus Rashford, Bukayo Saka, Martin Ødegaard, Declan Rice, Jamal Musiala, Joshua Kimmich, Leon Goretzka, Ilkay Gündogan, Thomas Müller, Manuel Neuer, Marc-André ter Stegen, Thibaut Courtois, Alisson Becker, Ederson Moraes, Keylor Navas, Jan Oblak, Rúben Dias, Virgil van Dijk, Lisandro Martínez, Raphaël Varane, William Saliba, Dayot Upamecano, Achraf Hakimi, Joao Cancelo, Theo Hernández, Alphonso Davies, Trent Alexander-Arnold, Andrew Robertson, Reece James, Ben Chilwell, Sergio Ramos, Gerard Piqué, Dani Alves, Cafu, Roberto Carlos, Paolo Maldini, Franco Baresi, Fabio Cannavaro, Carles Puyol, Ronaldinho, Zinedine Zidane, Ronaldo Nazário, Diego Maradona, Pelé, Johan Cruyff, George Best, Thierry Henry, Dennis Bergkamp, Frank Lampard, Steven Gerrard, Wayne Rooney, David Beckham, Andrea Pirlo, Xavi, Andrés Iniesta, Clarence Seedorf, Kaka, Rivaldo, Didier Drogba, Samuel Eto'o, Fernando Torres, Miroslav Klose, Bastian Schweinsteiger, Mesut Özil, Ángel Di María, Gonzalo Higuaín, Paulo Dybala, Lautaro Martínez, Emiliano Martínez, Hugo Lloris, Olivier Giroud, Antoine Griezmann, Eden Hazard, Wesley Sneijder, Arjen Robben, Zlatan Ibrahimović
đều chơi bóng đá",13.0,,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@long_2112,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0bf99e7384d8fa8fdaeb35a80552a4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f47dfd2b&x-expires=1753606800&x-signature=bbDbIdlxyLFEPw9EwtD5vLfTJmM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,do trùng lịch nên mấy clb nó không nhả người mấy ba ơi chứ nó mà sợ thua gì,7.0,,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@ty.map.truong7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7351424638045388818~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21083bdc&x-expires=1753606800&x-signature=aj%2FQDYXgOJc3uijjUGDw9uYL7x0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,😂😂😂😂😂 không có nhập tịch làm gì có tuổi mà đá,398.0,18-07-2025,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@truonghai1472010,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f1f911c08f2a18259c4f15fff82be0c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=81a3c077&x-expires=1753606800&x-signature=Xr5FbvRgtxvgo2owq3paVYogVEs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"@cún🎀:Bạn có biết rằng các cầu thủ dưới đây
Erling Haaland, Lionel Messi, Cristiano Ronaldo, Neymar Jr, Kylian Mbappé, Kevin De Bruyne, Mohamed Salah, Jude Bellingham, Vinícius Jr, Robert Lewandowski, Harry Kane, Luka Modrić, Karim Benzema, Rodri, Bernardo Silva, Bruno Fernandes, Casemiro, Frenkie de Jong, Pedri, Gavi, Phil Foden, Jack Grealish, Heung-min Son, Rafael Leão, Marcus Rashford, Bukayo Saka, Martin Ødegaard, Declan Rice, Jamal Musiala, Joshua Kimmich, Leon Goretzka, Ilkay Gündogan, Thomas Müller, Manuel Neuer, Marc-André ter Stegen, Thibaut Courtois, Alisson Becker, Ederson Moraes, Keylor Navas, Jan Oblak, Rúben Dias, Virgil van Dijk, Lisandro Martínez, Raphaël Varane, William Saliba, Dayot Upamecano, Achraf Hakimi, Joao Cancelo, Theo Hernández, Alphonso Davies, Trent Alexander-Arnold, Andrew Robertson, Reece James, Ben Chilwell, Sergio Ramos, Gerard Piqué, Dani Alves, Cafu, Roberto Carlos, Paolo Maldini, Franco Baresi, Fabio Cannavaro, Carles Puyol, Ronaldinho, Zinedine Zidane, Ronaldo Nazário, Diego Maradona, Pelé, Johan Cruyff, George Best, Thierry Henry, Dennis Bergkamp, Frank Lampard, Steven Gerrard, Wayne Rooney, David Beckham, Andrea Pirlo, Xavi, Andrés Iniesta, Clarence Seedorf, Kaka, Rivaldo, Didier Drogba, Samuel Eto'o, Fernando Torres, Miroslav Klose, Bastian Schweinsteiger, Mesut Özil, Ángel Di María, Gonzalo Higuaín, Paulo Dybala, Lautaro Martínez, Emiliano Martínez, Hugo Lloris, Olivier Giroud, Antoine Griezmann, Eden Hazard, Wesley Sneijder, Arjen Robben, Zlatan Ibrahimović
đều chơi bóng đá",4.0,,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
@vwhoan,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/994915093e588f076c0c46c1031765fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2192e6ad&x-expires=1753606800&x-signature=A8WnRXpsiLRfRUEpxO6ZMcx3BIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"@th:@cún🎀:Bạn có biết rằng các cầu thủ dưới đây
Erling Haaland, Lionel Messi, Cristiano Ronaldo, Neymar Jr, Kylian Mbappé, Kevin De Bruyne, Mohamed Salah, Jude Bellingham, Vinícius Jr, Robert Lewandowski, Harry Kane, Luka Modrić, Karim Benzema, Rodri, Bernardo Silva, Bruno Fernandes, Casemiro, Frenkie de Jong, Pedri, Gavi, Phil Foden, Jack Grealish, Heung-min Son, Rafael Leão, Marcus Rashford, Bukayo Saka, Martin Ødegaard, Declan Rice, Jamal Musiala, Joshua Kimmich, Leon Goretzka, Ilkay Gündogan, Thomas Müller, Manuel Neuer, Marc-André ter Stegen, Thibaut Courtois, Alisson Becker, Ederson Moraes, Keylor Navas, Jan Oblak, Rúben Dias, Virgil van Dijk, Lisandro Martínez, Raphaël Varane, William Saliba, Dayot Upamecano, Achraf Hakimi, Joao Cancelo, Theo Hernández, Alphonso Davies, Trent Alexander-Arnold, Andrew Robertson, Reece James, Ben Chilwell, Sergio Ramos, Gerard Piqué, Dani Alves, Cafu, Roberto Carlos, Paolo Maldini, Franco Baresi, Fabio Cannavaro, Carles Puyol, Ronaldinho, Zinedine Zidane, Ronaldo Nazário, Diego Maradona, Pelé, Johan Cruyff, George Best, Thierry Henry, Dennis Bergkamp, Frank Lampard, Steven Gerrard, Wayne Rooney, David Beckham, Andrea Pirlo, Xavi, Andrés Iniesta, Clarence Seedorf, Kaka, Rivaldo, Didier Drogba, Samuel Eto'o, Fernando Torres, Miroslav Klose, Bastian Schweinsteiger, Mesut Özil, Ángel Di María, Gonzalo Higuaín, Paulo Dybala, Lautaro Martínez, Emiliano Martínez, Hugo Lloris, Olivier Giroud, Antoine Griezmann, Eden Hazard, Wesley Sneijder, Arjen Robben, Zlatan Ibrahimović
đều chơi bóng đá",3.0,,,https://www.tiktok.com/@kenh7sports.official/video/7527995833808178450
